id,title,average_rating,isbn,isbn13,fk_language_code,num_pages,ratings_count,publication_date,fk_publisher
26748,Game of Shadows: Barry Bonds  BALCO  and the Steroids Scandal that Rocked Professional Sports,3.81,1592402682,9781592402687,5,348,165,3/1/2007,498
26759,Dark Water,3.61,1932234225,9781932234220,23,279,2433,6/6/2006,671
26766,Dark Water's Embrace (Mictlan  #1),3.77,0380794780,9780380794782,23,331,78,3/1/1998,793
26768,In Dark Waters,3.81,0373274483,9780373274482,23,249,95,6/28/2005,880
26779,Oswald Chambers  Abandoned to God: The Life Story of the Author of My Utmost for His Highest,4.45,1572930500,9781572930506,23,352,1372,9/1/1998,1610
26780,Mandie and the Abandoned Mine (Mandie  #8),3.96,0871239329,9780871239327,23,160,1369,5/1/1987,904
26784,Abandoned Prayers: The Incredible True Story of Murder  Obsession and Amish Secrets,3.79,0312982011,9780312982010,23,399,1458,6/16/2003,302
26800,C++ Programmer's Notebook,3.0,0130887013,9780130887016,23,528,3,8/16/2001,645
26805,The Sibley Field Guide to Birds of Western North America,4.69,0679451218,9780679451211,5,473,730,4/29/2003,1873
26821,The National Geographic Society: 100 Years of Adventure & Discovery,4.11,0810982196,9780810982192,5,528,10,9/1/2001,1476
26827,Park Profiles: Grand Canyon Country (Park Profiles),4.1,0792270320,9780792270324,23,200,10,1/19/2010,814
26829,Canada's Incredible Coasts,3.71,0870448293,9780870448294,23,199,7,11/1/1993,2136
26832,Shout Out Loud! 2,3.95,1598163175,9781598163179,23,194,91,8/1/2006,2184
26833,Shout Out Loud! 5,3.93,1598163205,9781598163209,11,192,83,10/1/2007,2184
26835,Can't Win With You 1,3.57,1569708126,9781569708125,23,176,77,8/15/2007,428
26836,叫んでやるぜ! (1) (あすかコミックスCL-DX),3.68,4048526456,9784048526456,8,165,2,2/1/1996,619
26839,叫んでやるぜ! (2) (ASUKA COMICS CL-DX),3.95,4048527851,9784048527859,8,178,2,3/1/1997,619
26841,Soups,3.88,0783502508,9780783502502,23,108,17,5/24/1999,375
26842,Pies and Tarts,3.82,0783502001,9780783502007,23,108,18,5/24/1999,1591
26853,The Fate of Reason: German Philosophy from Kant to Fichte,4.52,067429503X,9780674295032,23,410,118,10/15/1993,878
26860,Michael's Golden Rules,3.93,0689870167,9780689870163,23,32,83,1/23/2007,2076
26871,Confessions of an Actor,3.69,0671417010,9780671417017,23,348,279,12/31/1982,688
26904,For Lust of Knowing: The Orientalists and Their Enemies,3.72,0140289232,9780140289237,23,304,10,1/25/2007,521
26908,The Arabian Nightmare,3.84,1585672173,9781585672172,23,282,411,4/30/2002,2169
26913,The Plot Against America,3.77,0224074539,9780224074537,23,391,337,9/30/2004,1674
26919,Continental Drift,3.87,0060854944,9780060854942,23,408,2824,3/13/2007,454
26920,The Darling,3.78,0060957352,9780060957353,5,400,1986,10/11/2005,1149
26922,Affliction,3.99,2742722807,9782742722808,6,486,63,12/29/1999,305
26930,Success Stories,3.72,0060927194,9780060927196,5,192,155,4/26/1996,1149
26931,Cloudsplitter,3.91,0060930861,9780060930868,23,758,3618,1/27/1999,1149
26934,A Multitude of Sins,3.75,037572656X,9780375726569,23,304,1183,2/4/2003,374
26950,The Custom of the Country,4.03,0143039709,9780143039709,23,370,7717,9/28/2006,1280
26968,Quicksand,3.68,0486451402,9780486451404,23,125,181,9/15/2006,1399
26973,Their Eyes Were Watching God,3.91,0060776536,9780060776534,5,7,421,11/23/2004,959
26979,Novels and Stories,4.37,0940450836,9780940450837,23,1054,564,2/1/1995,248
26994,Plato on Knowledge and Reality,3.67,0915144220,9780915144228,23,272,6,6/15/1976,1865
26996,A Companion to Plato's Republic,3.67,0915144921,9780915144921,23,288,25,5/1/1979,1865
26999,Something Rotten (Thursday Next  #4),4.16,014303541X,9780143035411,23,385,27382,7/26/2005,101
27000,Lost in a Good Book (Thursday Next  #2),4.14,0142004030,9780142004036,23,399,42454,2/4/2004,101
27001,The Well of Lost Plots (Thursday Next #3),4.1,0143034359,9780143034353,23,375,31540,8/3/2004,101
27002,First Among Sequels (Thursday Next  #5),4.02,0670038717,9780670038718,23,363,20630,7/24/2007,442
27003,The Eyre Affair (Thursday Next  #1),3.91,0142001805,9780142001806,23,374,97343,2/25/2003,101
27005,The Eyre Affair (Thursday Next  #1),3.91,034073356X,9780340733561,23,373,3689,7/19/2001,650
27006,Chop Shop (Bug Man  #2),4.22,1582294011,9781582294018,23,352,923,7/1/2004,890
27009,Shoofly Pie (Bug Man  #1),4.18,1582293082,9781582293080,23,371,1425,7/1/2003,890
27023,RG Veda  Vol. 01,3.72,1595324844,9781595324849,23,197,820,4/12/2005,202
27036,Augustine,3.71,0192875345,9780192875341,23,128,14,6/19/1986,1978
27038,The Church in Ancient Society: From Galilee to Gregory the Great (History of the Christian Church),4.19,0199265771,9780199265770,11,744,15,7/3/2003,1517
27039,East and West: The Making of a Rift in the Church from Apostolic Times until the Council of Florence (History of the Christian Church),3.88,0199280169,9780199280162,5,316,4,5/12/2005,1517
27049,Satan in Goray,3.85,0374524793,9780374524791,23,288,853,7/31/1996,1547
27051,Lights Out,3.65,0345445783,9780345445780,23,352,208,6/25/2002,572
27052,Behind the Curtain (Echo Falls  #2),3.9,0060737042,9780060737047,5,352,30,4/25/2006,44
27054,Red Message,3.12,0380898039,9780380898039,23,320,8,4/1/1986,954
27059,Her Smoke Rose Up Forever,4.21,1892391201,9781892391209,23,508,3190,11/1/2004,545
27066,The Starry Rift,3.81,0312890214,9780312890216,23,250,232,9/1/1994,913
27091,Teaching to Transgress: Education as the Practice of Freedom,4.37,0415908086,9780415908085,23,216,5162,9/14/1994,1999
27092,Desde mi cielo,3.81,0307209431,9780307209436,22,336,28,10/12/2004,2247
27118,The Roman Empire,3.58,0674777700,9780674777705,5,384,110,8/11/1995,878
27126,Bitter Is the New Black: Confessions of a Condescending  Egomaniacal  Self-Centered Smartass  Or  Why You Should Never Carry A Prada Bag to the Unemployment Office,3.9,0451217608,9780451217608,23,400,44607,3/7/2006,1602
27149,Economics,3.99,0716799561,9780716799566,23,1088,120,4/6/2007,680
27150,Development  Geography  and Economic Theory,4.0,026261135X,9780262611350,23,127,81,8/21/1997,368
27151,Pop Internationalism,3.68,0262611333,9780262611336,23,221,310,2/24/1997,368
27167,An Unquiet Grave (Louis Kincaid  #7),4.13,0786016078,9780786016075,23,384,614,2/1/2006,994
27168,Island Of Bones (Louis Kincaid  #5),4.02,0786016051,9780786016051,23,384,586,1/1/2004,994
27170,Dead Of Winter (Louis Kincaid  #2),3.95,0786011890,9780786011896,23,416,773,1/1/2001,994
27171,Thicker Than Water (Louis Kincaid  #4),4.09,0786014202,9780786014200,23,380,414,1/1/2003,994
27189,Teleportation: From Star Trek to Tesla,2.83,1892062437,9781892062437,23,139,2,8/20/2012,58
27194,Pictures Showing What Happens on Each Page of Thomas Pynchon's Novel Gravity's Rainbow,4.1,0977312798,9780977312795,11,784,490,11/30/2006,1194
27200,Sailing the Wine-Dark Sea: Why the Greeks Matter,3.77,0385495544,9780385495547,23,352,2470,7/27/2004,1675
27204,The Gospel According to Luke,4.64,0802136184,9780802136183,23,81,169,10/29/1999,225
27208,The Third Policeman,4.01,156478214X,9781564782144,23,200,12452,3/1/1999,301
27222,The Landmark Thucydides: A Comprehensive Guide to the Peloponnesian War,3.9,0684827905,9780684827902,23,713,1751,9/10/1998,166
27236,Six Haunted Hairdos (The Hamlet Chronicles  #2),3.53,0064407209,9780064407205,23,176,92,8/18/1999,44
27243,Dancing in the Flames: The Dark Goddess in the Transformation of Consciousness,4.24,1570623139,9781570623134,23,256,375,5/6/1997,164
27247,The Complete Book of Home  Site and Office Security: Selecting  Installing and Troubleshooting Systems and Devices,3.5,0071467440,9780071467445,23,309,2,8/1/2006,1752
27252,Pope Joan,4.08,0345416260,9780345416261,23,422,56471,6/9/2009,1616
27253,Pope Joan: Translated & Adapted from the Greek,3.92,0720610656,9780720610659,23,200,266,3/1/2000,1274
27266,Glass Houses (The Morganville Vampires  #1),3.92,0451219945,9780451219947,23,239,83997,10/3/2006,1626
27269,The Glass House (Captain Lacey  #3),4.04,0425199436,9780425199435,23,256,1123,12/7/2004,868
27277,Glass House,4.0,1580931863,9781580931861,23,256,14,5/10/2007,1357
27293,The Echo of Greece,4.09,0393002314,9780393002317,23,224,29,2/17/1964,2162
27295,Three Greek Plays: Prometheus Bound/Agamemnon/The Trojan Women,4.06,0393002039,9780393002034,5,240,77,11/28/1958,944
27297,The Analects,3.83,0140443487,9780140443486,23,249,12131,9/27/1979,1266
27298,The Twentieth Wife (Taj Mahal Trilogy  #1),4.04,0743428188,9780743428187,5,380,11380,2/18/2003,84
27299,La Emperatriz tras el velo (Trilogía Taj Mahal  #1),4.04,8425337607,9788425337604,22,382,2,4/30/2003,317
27303,A History of God: The 4 000-Year Quest of Judaism  Christianity  and Islam,3.87,0345384563,9780345384560,23,496,1343,8/9/1994,1563
27304,Buddha,3.89,0143034367,9780143034360,23,240,3783,9/28/2004,101
27306,Islam: A Short History,4.02,081296618X,9780812966183,23,230,7660,8/6/2002,69
27308,The Spiral Staircase: My Climb Out of Darkness,3.99,0385721277,9780385721271,23,306,5755,2/22/2005,1675
27309,The Battle for God: A History of Fundamentalism,3.93,0345391691,9780345391698,23,480,5677,1/30/2001,1563
27310,Muhammad: A Biography of the Prophet,4.15,0062508865,9780062508867,23,304,4978,9/10/1993,894
27313,The Analects of Confucius: A Philosophical Translation,3.83,0345434072,9780345434074,23,352,180,9/7/1999,1563
27315,Analects,3.83,0872206351,9780872206359,23,312,115,9/15/2003,1865
27323,Hiroshima,3.97,0679721037,9780679721031,23,152,52567,3/4/1989,374
27326,The Wall,4.28,0394756967,9780394756967,23,640,1829,3/12/1988,34
27333,Silent Spring,3.97,0618249060,9780618249060,23,378,30281,10/22/2002,1620
27345,The House of Life: Rachel Carson at Work,3.95,0395517427,9780395517420,23,350,10,10/18/1989,1620
27347,Under the Sea Wind (Nature Classic),4.14,0140253807,9780140253801,23,320,18,4/1/1996,521
27356,Black Meets White,3.5,0763619337,9780763619336,5,24,50,7/12/2005,2246
27363,Back Bay (Peter Fallon  #1),3.91,0446363162,9780446363167,23,532,1614,7/1/1992,1014
27368,Letters from the Bay of Islands: The Story of Marianne Williams,3.72,0143019295,9780143019299,23,270,24,1/1/2004,101
27385,"Since ""Silent Spring""",3.78,0449231410,9780449231418,23,0,1,6/12/1974,764
27397,A Civil Action,3.97,0679772677,9780679772675,23,512,13628,8/27/1996,374
27398,The Lost Painting,3.74,0375759867,9780375759864,5,320,24619,11/7/2006,1827
27399,The Lost Painting,3.74,0375431535,9780375431531,23,368,5,11/1/2005,189
27404,Gideon's Trumpet: How One Man  a Poor Prisoner  Took His Case to the Supreme Court-And Changed the Law of the United States,3.91,0679723129,9780679723127,23,288,2264,4/23/1989,374
27410,The Library of Greek Mythology,3.98,0192839241,9780192839244,23,336,1047,2/25/1999,568
27411,The Library 1  Books 1-3.9,3.93,0674991354,9780674991354,18,464,21,1/1/1921,927
27413,The Library of Apollodorus: Gods and Heroes of the Greeks,3.98,0870232061,9780870232060,23,311,11,9/1/1986,1134
27415,Apollodorus' Library and Hyginus' Myths: Two Handbooks of Greek Mythology,3.98,0872208206,9780872208209,23,328,20,3/1/2007,1508
27416,Mythographi Graeci 1: Apollodori Bibliotheca  Apollodori epitoma  Procli excerpta ex cycli epici carminibus  Pediasmi libellus de duodecim Herculis...Graecorum et Romanorum Teubneriana,0.0,3598715439,9783598715433,3,335,0,7/15/1998,360
27418,Theogony / Works and Days,3.75,0192839411,9780192839411,23,79,9276,5/13/1999,568
27419,The Works and Days/Theogony,3.75,1419188518,9781419188510,23,48,3,6/17/2004,612
27420,Theogony/Works and Days/Shield,3.97,0801879841,9780801879845,23,192,83,6/28/2004,1011
27421,The Works and Days/Theogony/The Shield of Herakles,3.97,0472081616,9780472081615,23,256,90,11/15/1991,153
27422,The Poems,3.75,0806118466,9780806118468,23,160,105,5/15/1983,435
27423,Theogonia  Opera et Dies  Scutum  Fragmenta Selecta (Classical Texts),4.06,0198140711,9780198140719,23,282,9,9/13/1990,71
27424,Works of Hesiod and the Homeric Hymns,3.73,0226329658,9780226329659,23,230,34,1/15/2005,1096
27425,The Georgics of Virgil,3.85,0374530319,9780374530310,23,224,85,5/2/2006,2123
27426,The Death of Virgil,4.19,0679755489,9780679755487,23,496,794,1/15/1995,374
27427,The Eclogues of Virgil,3.91,0374526966,9780374526962,23,112,74,6/15/2000,2123
27428,The Art of the Personal Essay: An Anthology from the Classical Era to the Present,4.19,0385422989,9780385422987,23,777,48,1/1/1994,1122
27432,The Art of the Personal Essay: An Anthology from the Classical Era to the Present,4.19,038542339X,9780385423397,23,777,2136,1/15/1997,1675
27434,Waterfront: A Walk Around Manhattan,3.71,0385497148,9780385497145,23,450,254,5/10/2005,1675
27438,The DC Comics Encyclopedia,4.29,075660592X,9780756605926,23,352,125,10/4/2004,2079
27440,The Marvel Encyclopedia,4.37,0756623588,9780756623586,23,352,1049,10/16/2006,600
27445,Reinventing Jesus: How Contemporary Skeptics Miss the Real Jesus and Mislead Popular Culture,4.2,082542982X,9780825429828,5,347,225,5/9/2006,1043
27451,The Great Gatsby,3.91,0684801523,9780684801520,23,216,9844,6/1/1995,201
27456,Daniel Deronda,3.84,1593082908,9781593082901,23,784,206,1/30/2005,1361
27457,King Leopold's Ghost,4.15,0618711678,9780618711673,23,384,102,4/1/2006,1620
27473,The End of Days (The Earth Chronicles  #7),4.08,0061238236,9780061238239,23,336,489,4/3/2007,471
27485,Mating in Captivity: Reconciling the Erotic and the Domestic,4.15,0060753633,9780060753634,23,272,10138,9/5/2006,1791
27486,The Mating Mind: How Sexual Choice Shaped the Evolution of Human Nature,4.1,038549517X,9780385495172,23,528,2144,4/17/2001,1122
27491,The Evolution Of Desire: Strategies of Human Mating,4.08,046500802X,9780465008025,11,354,1459,6/26/2003,1593
27500,Middlesex,4.0,0965045641,9780965045643,23,529,1081,9/4/2002,1547
27503,The Liberated Bride,3.77,0156030160,9780156030168,5,576,457,10/4/2004,1620
27507,Plan of Attack,3.68,0743255488,9780743255486,23,480,4603,10/11/2004,688
27511,The Commanders,3.71,0743234758,9780743234757,23,400,527,1/1/2002,688
27514,Veil: The Secret Wars of the CIA 1981-1987,3.67,0743274032,9780743274036,23,592,758,7/1/2005,688
27515,Shadow: Five Presidents and the Legacy of Watergate,3.72,0684852632,9780684852638,23,608,1035,6/6/2000,688
27516,The Brethren: Inside the Supreme Court,4.11,0743274024,9780743274029,23,592,3841,7/1/2005,688
27520,Katy and the Big Snow (Book & Cassette),4.24,0395959918,9780395959916,23,40,0,8/30/1999,2030
27523,Left Behind (Left Behind  #1),3.83,0842342702,9780842342704,23,342,189090,9/1/2000,1701
27525,Armageddon: The Cosmic Battle of the Ages (Left Behind  #11),4.03,0842332367,9780842332361,23,395,15869,11/18/2003,1701
27526,Desecration (Left Behind  #9),4.01,0842332294,9780842332293,23,432,21603,5/20/2002,1701
27528,Nicolae (Left Behind  #3),3.96,078622469X,9780786224692,23,530,30129,12/3/2005,745
27533,Banker to the Poor: Micro-Lending and the Battle Against World Poverty,4.09,1586481983,9781586481988,23,289,7776,10/16/2003,434
27537,Working with Emotional Intelligence,3.81,0553378589,9780553378580,23,400,3265,1/4/2000,303
27539,On Intelligence,4.12,0805078533,9780805078534,23,261,5347,8/1/2005,323
27540,The Emotional Intelligence Quick Book: Everything You Need to Know to Put Your EQ to Work,3.52,0743273265,9780743273268,5,185,708,6/7/2005,1833
27541,Financial Intelligence: A Manager's Guide to Knowing What the Numbers Really Mean,4.12,1591397642,9781591397649,23,272,1870,1/1/2006,2262
27543,Artificial Intelligence: A Modern Approach,4.17,0137903952,9780137903955,23,1132,2689,12/20/2002,1561
27548,"Most Likely to Succeed at Work: How Work Is Just Like High School -- Crib Notes for Getting Along and Getting Ahead Amidst Bullies  Teachers' Pets  Cheerleaders  and Other Members of the ""Class""",3.45,0312317085,9780312317089,23,224,11,6/5/2003,2094
27550,Walking with the Wind: A Memoir of the Movement,4.49,0156007088,9780156007085,5,496,2052,10/18/1999,1620
27557,Jackie After Jack: Portrait of the Lady,3.95,0446607436,9780446607438,23,592,373,3/1/1999,1014
27566,To Battle the Gods (Jalav  Amazon Warrior  #5),4.07,0886771285,9780886771287,23,446,87,5/6/1986,2078
27574,A Tale of Love and Darkness,4.22,015603252X,9780156032520,23,560,5325,11/1/2005,1600
27577,What Went Wrong? The Clash Between Islam & Modernity in the Middle East,3.49,0060516054,9780060516055,23,186,2474,1/7/2003,1149
27578,Not Even Wrong: The Failure of String Theory and the Search for Unity in Physical Law,3.93,0465092756,9780465092758,23,291,1495,9/4/2006,1593
27579,Boy  Were  We Wrong About Dinosaurs!,3.93,0525469788,9780525469780,5,32,254,9/22/2005,842
27580,There Is Nothing Wrong with You: Going Beyond Self-Hate,4.18,0971030901,9780971030909,23,239,1623,10/1/2001,1283
27582,Dead Wrong (Joanna Brady  #12),4.04,0060540907,9780060540906,23,368,4163,7/25/2006,471
27584,Sixty Million Frenchmen Can't Be Wrong,3.74,1402200455,9781402200458,23,351,2164,5/1/2003,107
27585,The Perfect Wrong Note: Learning to Trust Your Musical Self,4.24,1574671456,9781574671452,23,239,191,6/1/2006,353
27586,In the Footsteps of Mr. Kurtz: Living on the Brink of Disaster in Mobutu's Congo,3.99,0060934433,9780060934439,23,338,2387,5/28/2002,1149
27588,Acts of Faith,3.94,0375725970,9780375725975,23,688,1617,5/9/2006,374
27590,Simple Acts of Faith: Heartwarming Stories of One Life Touching Another,4.36,0736910735,9780736910736,5,48,14,7/1/2003,1324
27599,The Cross From A Distance: Atonement In Mark's Gospel,3.89,083082619X,9780830826193,23,213,50,12/9/2004,158
27601,Cults in Our Midst: The Continuing Fight Against Their Hidden Menace,3.95,0787967416,9780787967413,23,432,196,4/11/2003,513
27607,Mortals,3.74,0679737111,9780679737117,5,736,469,7/13/2004,374
27609,Whites,3.77,0679738169,9780679738169,23,160,382,9/1/1992,374
27618,Hasta que te encuentre,3.63,8483103311,9788483103319,22,1024,28,5/1/2006,1838
27624,Howards End,3.96,0451530462,9780451530462,23,312,104,11/6/2007,1073
27626,Women  Cats: The History of a Love Affair,4.23,1556525133,9781556525131,23,66,13,9/1/2003,2057
27627,EULIS! The History of Love,3.85,0766184153,9780766184152,23,144,9,3/5/2004,612
27647,Secretos De Familia,3.57,8496525031,9788496525030,22,528,0,11/1/2006,2098
27652,Accidental Empires,4.01,0887308554,9780887308550,23,384,1570,9/13/1996,298
27660,The Complete ACOA Sourcebook: Adult Children of Alcoholics at Home  at Work and in Love,4.09,1558749608,9781558749603,5,500,152,3/8/2002,989
27668,Bury the Chains,4.28,0618619070,9780618619078,23,496,1342,2/10/2006,1620
27669,Bury the Chains,4.28,0333904915,9780333904916,23,467,13,3/18/2005,1089
27674,On Christian Belief (Works of Saint Augustine),4.08,1565482344,9781565482340,23,372,12,12/1/2005,1514
27689,Mary Stewart's Merlin Trilogy (Arthurian Saga  #1-3),4.39,0688003478,9780688003470,23,928,4146,9/7/2004,793
27690,Touch Not the Cat,3.91,0060823720,9780060823726,23,372,5029,11/29/2005,1754
